user_id,country,sex,weight,height,years_climbing,occupation,sponsored,number_of_logged_climbs,max_climbing_grade,skill_level
4554,POL,0,0,0,2020,,0,19,900,3
4555,ESP,0,0,180,21,,1,191,900,3
4556,ITA,0,0,0,20,,0,15,1000,4
4557,SWE,1,0,0,17,,0,378,800,3
4558,ESP,0,0,0,2020,,0,3,950,3
4562,SHN,0,63,175,20,,0,148,1100,4
4563,USA,0,0,0,2020,,0,128,950,3
4564,ESP,1,0,0,20,,0,14,600,2
4565,ESP,0,63,179,17,,0,1,450,1
4566,ESP,0,0,0,2020,,0,10,550,2
4567,AUS,0,78,186,20,,0,479,950,3
4568,ITA,0,68,185,18,,0,56,750,2
4569,ESP,0,63,170,22,ESTUDIANTE,0,62,1200,4
4570,ESP,0,0,0,20,,0,33,1200,4
4571,USA,0,0,0,2020,,0,10,950,3
4572,SWE,0,0,0,22,,0,316,800,3
4575,ESP,0,0,0,19,,0,158,1000,4
4576,GBR,0,0,0,2020,,0,37,1050,4
4578,ESP,0,0,0,2020,,0,18,700,2
4579,JPN,1,0,0,20,,0,33,700,2
4581,CAN,0,73,173,18,STUDENT,1,31,750,2
4582,JPN,0,0,172,2020,OCCUPIED,0,32,700,2
4583,USA,0,68,68,25,,1,127,750,2
4584,USA,1,40,6,25,STUDENT,1,41,700,2
4585,SWE,0,78,185,21,"ECOLOGY, PHD",1,551,1000,4
4587,CAN,1,48,5,18,,0,1,650,2
4588,MYS,0,0,0,2020,,0,19,750,2
4589,SVN,0,68,179,20,,0,305,700,2
4591,FRA,0,0,0,20,,0,4,700,2
4593,SRB,0,73,186,23,TRAINER,1,146,1100,4
4596,POL,0,78,179,22,SHRINK (SPEC. & PHD),1,447,950,3
4598,YEM,0,0,0,2020,,0,1,800,3
4599,ESP,0,0,0,2020,,0,5,700,2
4600,USA,0,78,0,28,CLIMBING COACH,1,204,1250,4
4602,ESP,0,63,170,18,ESTUDIANTE,0,184,1000,4
4603,USA,0,0,0,2020,,0,1,950,3
4604,GBR,0,63,0,30,,0,49,1000,4
4605,ESP,0,63,164,17,,0,10,500,2
4606,USA,0,0,0,2020,,0,16,750,2
4607,HRV,1,53,171,20,STUDENT,1,123,1000,4
4608,ESP,0,0,0,20,,0,16,1050,4
4610,BGR,0,0,0,2020,,0,15,1100,4
4615,FRA,0,0,0,20,,0,16,1300,4
4616,ZAF,0,63,174,20,PROJECT MANAGER,0,78,950,3
4618,USA,0,58,175,19,"STUDENT, CLIMBER",0,46,900,3
4619,BGR,0,68,181,24,PROGRAMMER,1,1064,1200,4
4620,POL,0,63,180,24,,1,145,1000,4
4621,USA,1,58,0,26,,0,56,850,3
4622,USA,0,0,0,2020,,0,64,750,2
4623,CAN,1,0,0,2020,,0,10,650,2
4624,FRA,0,0,0,20,,0,2,850,3
4625,LUX,0,68,176,34,,1,62,1050,4
4627,ESP,0,93,172,21,,0,563,1150,4
4628,ESP,0,0,0,2020,,0,1,950,3
4629,USA,0,68,5,45,,1,704,1050,4
4630,GBR,0,0,0,20,,0,43,900,3
4631,USA,0,83,6,20,BOOTYOLOGIST,0,28,850,3
4632,ITA,1,48,0,18,,0,2,350,1
4633,ITA,0,0,0,2020,,0,1,400,1
4634,AUT,0,63,170,19,STUDENT,0,528,1000,4
4635,BRA,1,53,163,22,CLIMBER,1,517,1100,4
4636,CAN,0,58,163,17,UNEMPLOYED,0,373,1200,4
4639,SWE,0,63,175,32,,0,23,800,3
4640,SWE,0,0,0,2020,,0,31,550,2
4642,POL,0,0,0,2020,,0,2,500,2
4643,POL,0,63,179,21,,0,25,500,2
4644,POL,0,78,186,20,,0,24,800,3
4646,USA,0,0,0,19,STUDENT,0,985,1000,4
4648,POL,0,63,182,38,,1,609,1050,4
4649,SWE,1,63,173,19,,0,75,500,2
4650,NOR,0,68,173,22,TEACHER,0,591,1150,4
4651,NOR,0,83,186,20,,0,24,750,2
4652,USA,0,83,178,20,,1,165,750,2
4660,USA,0,68,0,20,,0,133,850,3
4662,USA,0,68,178,46,GAINFUL,1,48,650,2
4664,NZL,0,68,175,19,,0,222,950,3
4666,CHE,0,68,178,38,,1,533,1050,4
4667,ITA,0,73,178,18,EX STUDENT,1,341,1100,4
4668,ITA,1,68,170,19,,1,34,950,3
4669,ESP,0,73,179,18,VAGO,1,77,700,2
4670,NONE,0,0,0,2020,,0,4,1250,4
4671,LTU,0,68,176,18,,1,84,950,3
4672,ESP,0,0,0,2020,,0,8,850,3
4673,GBR,0,0,0,2020,,0,34,950,3
4674,PRT,0,63,173,20,STUDENT,0,384,1000,4
4676,SWE,1,63,176,19,T-BANE FöRARE,0,4,400,1
4677,CZE,0,73,180,22,ASSISTANT PROFESSOR OF MARKETING,1,398,1200,4
4678,NZL,0,88,187,18,COSMONAUT,1,654,1300,4
4680,AUT,0,0,0,20,,0,36,1200,4
4681,USA,0,0,0,2020,,0,1,1000,4
4682,CHE,0,68,179,19,,0,172,1000,4
4684,SWE,0,0,0,2020,,0,12,650,2
4685,CHE,0,68,175,14,,1,248,1000,4
4686,HRV,0,83,192,18,,0,212,850,3
4687,SWE,0,73,179,30,WWW.KLATTERHALLEN.COM,1,140,850,3
4688,USA,0,78,185,2020,,0,253,1100,4
4690,USA,0,73,0,20,,0,442,900,3
4692,FRA,0,0,0,2020,,0,10,1000,4
4693,CAN,0,0,0,2020,,0,4,650,2
4694,USA,0,0,0,2020,,0,10,850,3
4695,ESP,1,0,0,2020,,0,6,300,1
4696,BRA,0,0,0,20,,0,11,750,2
4698,ZAF,0,0,0,20,,1,11,1100,4
4699,NOR,0,78,182,20,,0,79,1000,4
4700,USA,0,100,5,23,PROF. RAP BOLTER,0,97,1000,4
4702,CAN,0,83,192,22,,0,87,1000,4
4705,ESP,0,0,170,17,ESTUDIANTE,0,1,250,1
4707,USA,0,0,182,20,INTERNET TECH SUPPORT,0,12,900,3
4708,USA,0,0,0,20,,0,26,700,2
4710,USA,0,0,0,20,,0,14,1100,4
4711,USA,0,0,0,33,GREETER,0,80,1150,4
4712,BEL,0,63,175,32,STUDENT,0,79,1100,4
4714,ESP,0,0,0,20,,0,19,1050,4
4715,FRA,0,0,0,2020,,0,3,1050,4
4717,SWE,0,68,178,20,,0,25,750,2
4719,HRV,0,0,0,2020,,0,8,450,1
4720,CAN,0,78,6,17,,0,2,500,2
4722,CHE,1,0,168,23,,0,416,700,2
4723,NLD,0,0,0,2020,,0,7,400,1
4724,POL,0,78,183,18,,0,237,1000,4
4725,SWE,0,68,178,24,,0,177,900,3
4726,USA,0,0,0,2020,,0,4,160,1
4727,BRA,0,58,165,19,,1,333,1050,4
4728,NZL,1,0,0,20,,0,61,800,3
4731,USA,0,0,0,2020,,0,1,550,2
4732,ITA,0,68,174,19,NUTRITIONIST,1,1424,1200,4
4735,NONE,0,83,180,20,PHD STUDENT,0,3,450,1
4736,NOR,0,83,173,17,,0,23,650,2
4737,SWE,0,78,190,20,CLIMBER,0,10,650,2
4738,USA,0,0,0,20,,0,36,850,3
4739,FRA,0,0,0,20,,0,25,1050,4
4740,NLD,0,78,190,35,,1,273,1100,4
4741,ESP,0,0,0,2020,,0,3,850,3
4743,USA,0,0,0,2020,,0,9,1000,4
4744,USA,0,93,195,27,PATENT ATTORNEY,1,253,1050,4
4747,DEU,0,68,175,27,,0,409,1200,4
4748,DEU,0,73,185,38,,0,124,900,3
4750,FRA,0,0,0,2020,,0,6,1050,4
4751,CHE,0,0,0,20,,0,22,900,3
4752,ESP,0,58,165,33,,0,592,950,3
4753,BEL,0,63,171,25,TECHNICIEN,1,172,1100,4
4754,ESP,0,0,0,20,,0,12,1050,4
4757,USA,0,0,0,2020,,0,8,850,3
4759,CAN,0,0,5,27,,0,25,1100,4
4760,ZAF,0,40,0,20,SCHOOL KID,1,5,160,1
4761,FRA,0,0,0,2020,,0,1,1000,4
4764,ESP,0,0,0,2020,,0,4,500,2
4765,ZAF,0,0,198,21,CONSULTANT,0,10,850,3
4766,CHN,1,0,0,20,,0,16,650,2
4767,SWE,0,0,0,17,STUDENT,0,105,700,2
4769,USA,0,0,0,2020,,0,50,800,3
4770,CAN,0,58,255,18,STUDENT,0,11,750,2
4772,NLD,0,63,178,19,INDUSTRIAL DESIGNER,0,108,1000,4
4773,USA,0,0,0,26,CLIMBING GUIDE,0,24,800,3
4775,USA,0,0,0,20,,0,41,850,3
4776,USA,0,73,178,24,,0,26,900,3
4777,USA,0,73,0,19,STUDENT/CLIMBER/HUMAN,0,31,900,3
4781,USA,0,68,0,18,,0,497,1050,4
4782,CHN,1,0,0,17,,0,40,750,2
4786,AUT,0,73,0,20,,0,15,650,2
4787,POL,0,68,174,22,,0,218,1000,4
4788,POL,0,68,180,25,,0,918,1000,4
4789,CAN,0,100,255,31,PROFESSIONAL PRODUCE SORTER,1,62,1200,4
4790,POL,0,68,172,20,INSTRUKTOR WSPINACZKI,1,2422,1100,4
4791,USA,0,0,0,2020,,0,15,1000,4
4794,DEU,0,68,181,19,,0,2,550,2
4795,BGR,0,68,176,27,VETERINARY SURGEON,0,328,1000,4
4796,SWE,0,0,0,20,,0,92,900,3
4797,BRA,0,73,176,26,,0,723,1050,4
4799,ZAF,0,0,0,27,,0,16,850,3
4801,AUT,0,73,0,20,,0,6,900,3
4802,USA,1,53,171,22,,1,114,950,3
4804,CAN,0,73,0,22,,0,171,950,3
4805,ARG,0,0,0,2020,,0,16,600,2
4807,USA,0,0,170,27,ARCHITECT,0,30,750,2
4809,SWE,0,0,0,2020,,0,4,300,1
4810,ITA,0,68,185,23,,0,2,700,2
4812,ESP,0,0,0,2020,,0,1,600,2
4813,DEU,0,0,0,2020,,0,18,1000,4
4816,FIN,0,68,178,19,STUDENT,1,64,700,2
4817,,0,0,0,20,,0,120,1000,4
4818,CAN,1,0,0,2020,,0,3,950,3
4819,USA,0,0,0,2020,,0,4,600,2
4820,NLD,1,0,0,27,,1,59,850,3
4821,USA,0,0,0,2020,,0,4,1000,4
4822,DNK,0,0,0,2020,,0,2,700,2
4823,CAN,0,63,167,19,,0,300,950,3
4824,USA,0,0,0,2020,,0,20,1000,4
4826,CHE,0,78,188,28,PROJECT MANAGER R & D,1,1000,1150,4
4827,ESP,0,0,0,2020,MIS LABORES,0,80,950,3
4828,FRA,0,68,186,27,FAC !,1,439,1200,4
4830,ARG,0,0,0,2020,,0,5,450,1
4831,KOR,0,48,165,26,,1,7,1150,4
4832,FIN,0,73,174,19,STUDENT,0,22,400,1
4833,AUT,1,53,173,35,TEACHER,0,173,1000,4
4834,USA,0,48,0,17,,1,4,800,3
4836,,0,0,0,2020,,0,1,900,3
4837,CHE,0,68,186,20,,0,161,1050,4
4838,USA,0,0,0,20,,0,41,900,3
4839,SWE,0,78,177,32,,0,17,900,3
4840,ALB,0,0,190,27,"SELGER AV FENOMENALT BRA KLATREUTSTYR; FIVE TEN, DMM, STERLING OG PRANA",1,54,650,2
4845,CAN,1,43,162,20,CUTE DAUGHTER,0,18,650,2
4846,ZAF,0,0,0,2020,,0,4,700,2
4847,ESP,0,83,180,22,BUSINESS,0,2,500,2
4848,CHE,1,53,168,21,TEATCHER,0,30,950,3
4849,NLD,0,83,183,24,ENGINEER,0,517,1050,4
4850,USA,0,73,175,20,TEACHER,0,17,650,2
4851,USA,0,0,0,20,,0,36,850,3
4852,USA,0,0,0,2020,,0,5,650,2
4854,BRA,0,73,178,24,SCIENTIST,0,41,950,3
4855,ESP,0,0,178,21,DISEñADOR GRáFICO,0,21,900,3
4858,ITA,0,0,0,2020,,0,2,950,3
4860,USA,0,68,0,25,CARPENTER/CLIMBER,1,428,1300,4
4861,FRA,0,68,180,22,STUDENT,0,46,700,2
4863,USA,0,0,0,2020,,0,3,650,2
4865,USA,0,68,0,25,STUDENT,0,45,600,2
4866,SWE,0,78,186,22,MUDLOGGER,0,3,700,2
4867,SWE,0,73,170,30,,0,47,850,3
4868,ESP,0,0,0,2020,,0,3,700,2
4869,SWE,0,83,195,20,WORKING FOR HEINZ,0,77,750,2
4870,AUT,0,63,177,24,BAKER,1,79,1300,4
4871,AUS,0,0,0,2020,,0,5,1050,4
4872,USA,0,100,30,20,LOAN DODGER,1,1077,1050,4
4873,ESP,1,0,0,19,,1,21,550,2
4874,POL,0,0,0,2020,,0,10,850,3
4876,USA,0,0,0,2020,,0,7,650,2
4879,GBR,0,0,0,21,,0,20,850,3
4880,USA,0,0,0,21,BIW FOREMAN,1,527,1100,4
4881,PRT,0,0,0,20,,0,43,750,2
4882,USA,0,0,0,21,LANDSCAPER,0,57,700,2
4883,USA,0,68,0,30,PHILOSPOHER,0,495,1250,4
4884,GBR,0,68,175,25,,0,32,700,2
4887,POL,0,0,0,34,BLACK SKULL TATTOO,1,153,1150,4
4888,USA,0,63,173,25,,0,8,950,3
4889,USA,0,0,0,2020,,0,12,800,3
4892,AUT,0,78,180,24,"STUDENT, MOUNTAIN GUIDE",1,236,1100,4
4895,ITA,0,68,180,40,ODONTOTECNICO,0,63,950,3
4896,ITA,0,0,0,20,,0,21,1100,4
4900,GBR,0,78,187,18,STUDENT,0,118,900,3
4901,USA,0,63,180,17,GRAPHIC DESIGNER/TRIBAL HOUSE PRODUCER,1,54,600,2
4903,CHE,0,73,179,37,,0,913,1100,4
4904,GBR,0,68,0,32,,1,59,1150,4
4905,SWE,0,73,172,25,MALE STRIPPER...,0,76,800,3
4906,NOR,0,73,188,28,SUITE AND TIE,0,15,700,2
4907,FRA,0,68,170,27,,0,16,1250,4
4909,ZAF,0,98,201,24,STUDENT,0,222,900,3
4911,AUT,0,0,0,20,,0,13,1000,4
4912,USA,0,0,0,2020,,0,10,800,3
4913,BOL,0,63,176,19,STUDENT,0,4,600,2
4914,POL,0,0,0,20,,0,21,800,3
4915,ESP,0,73,180,23,,0,52,900,3
4916,FRA,1,48,163,20,,1,83,1150,4
4920,USA,0,0,0,2020,,0,40,850,3
4923,ESP,0,63,177,22,ESTUDIANTE,1,122,1100,4
4924,USA,0,68,0,26,CLIMBER/STUDENT,1,137,1000,4
4925,SWE,1,58,168,19,NURSE,0,100,850,3
4926,CHE,0,73,178,28,"TEACHER, KLETTERLEHRER SBV",1,634,1100,4
4927,AUS,0,0,0,23,RANGER,0,132,900,3
4928,ZAF,0,73,191,19,TEACHER,0,500,1000,4
4929,POL,0,0,0,20,,0,14,1100,4
4930,USA,0,83,184,20,"""PROFESSIONAL CLIMBER""",1,981,1300,4
4933,FRA,0,68,177,45,CADRE FONCTION PUBLIQUE,1,286,1000,4
4935,USA,0,0,0,20,,0,25,750,2
4936,FRA,0,0,0,20,,0,5,1000,4
4937,CHE,0,0,0,2020,,0,1,600,2
4939,FRA,0,0,0,2020,,0,1,1150,4
4941,FRA,0,58,169,24,,0,82,1100,4
4943,USA,0,0,0,2020,,0,10,950,3
4944,BRA,0,73,178,32,PROFESSOR,1,87,750,2
4945,USA,0,68,0,20,OUTDOOR ED INSTRUCTOR,0,80,950,3
4947,POL,1,0,172,19,,0,68,850,3
4949,FRA,1,53,170,30,,0,5,650,2
4950,USA,0,0,0,17,STUDENT,0,46,800,3
4951,ESP,0,58,162,25,,1,911,1100,4
4953,FRA,0,58,166,30,,1,52,1150,4
4954,SWE,0,68,175,20,,1,67,800,3
4955,DEU,0,0,183,26,,0,150,1100,4
4957,,0,0,0,18,,0,13,800,3
4960,SWE,0,83,192,18,,0,26,800,3
4962,ITA,0,0,0,2020,,0,12,750,2
4963,ESP,0,68,181,20,BOMBERO FORESTAL,0,300,1150,4
4967,FRA,0,0,0,2020,,0,13,1150,4
4969,USA,0,0,0,2020,,0,40,850,3
4970,GBR,0,0,0,2020,,0,6,600,2
4971,AUS,0,73,174,24,TECHNICIAN,1,338,1000,4
4973,AUT,0,88,191,20,,0,66,450,1
4974,GBR,0,0,0,19,STUDENT,0,12,650,2
4975,ESP,0,58,165,20,,1,373,1250,4
4976,GBR,0,0,0,19,,0,29,800,3
4978,GBR,0,68,180,21,STUDENT,0,3,400,1
4979,ESP,0,68,175,17,,0,343,1000,4
4980,AUS,0,68,178,23,,0,209,850,3
4981,USA,0,68,178,20,GRAPHIC DESIGNER,0,94,1000,4
4982,USA,0,63,0,19,,0,82,1150,4
4983,CAN,0,63,0,18,,0,10,900,3
4984,TWN,0,63,172,23,ENGINEER,0,10,850,3
4986,FRA,0,0,0,2020,,0,20,700,2
4987,ITA,0,0,0,20,,0,565,900,3
4989,BRA,0,73,184,27,,0,292,1000,4
4990,NLD,0,63,187,20,,0,259,1050,4
4992,SWE,0,73,180,18,STUDENT,0,20,400,1
4995,SWE,0,0,0,2020,,0,8,250,1
4996,ESP,0,0,0,2020,,0,249,1100,4
4997,ITA,0,68,170,21,VIDEO EDITOR/CORDISTA,1,365,1200,4
4998,FRA,0,63,170,22,CLIMBING AND SAILING GUIDE,0,57,1050,4
4999,AUS,0,68,171,24,IT SPECIALIST,0,12,500,2
5002,FRA,0,0,0,2020,,0,12,600,2
5003,USA,1,0,0,26,ONLINE MERCHANDIZER,1,96,900,3
5004,USA,0,0,0,2020,,0,9,800,3
5005,GBR,0,0,0,2020,,0,48,900,3
5007,POL,0,0,0,32,,0,2024,950,3
5010,USA,0,68,0,20,"INTELLECTUAL, BODY BUILDER, BUM, CHUFFER",1,67,1000,4
5011,AUS,0,0,0,2020,,0,4,800,3
5012,USA,0,0,0,2020,,0,38,1000,4
5014,ITA,0,53,0,26,STUDENT,1,33,950,3
5015,ALB,0,0,0,2020,,0,10,950,3
5016,SWE,0,68,175,18,,0,55,800,3
5017,NLD,0,63,169,25,,0,966,1200,4
5018,BRA,0,68,174,25,,0,276,1100,4
5020,SWE,0,78,187,24,,0,33,800,3
5021,USA,0,63,0,21,STUDENT,0,17,1150,4
5023,NLD,0,68,172,21,"STUDENT DENTISTRY, INDUSTRIAL CLIMBER",1,449,1100,4
5025,ARG,0,0,181,23,ESCALAR A MUERTE!!,1,366,1350,4
5027,USA,0,68,0,28,,1,216,1150,4
5029,ESP,0,63,171,11,,0,14,300,1
5033,ESP,0,0,167,20,SOINU TEKNIKARIA,1,10,1000,4
5034,NLD,0,0,0,39,,1,315,1000,4
5035,SWE,0,83,188,24,,0,129,800,3
5036,USA,0,0,0,22,,0,55,950,3
5039,POL,0,63,182,20,,0,333,1100,4
5040,NLD,0,73,179,22,STUDENT,1,384,1100,4
5042,FRA,0,68,173,18,,0,356,1100,4
5043,USA,0,0,0,2020,,0,8,650,2
5044,CAN,1,53,166,18,,0,32,500,2
5045,CAN,1,63,175,24,,1,125,1200,4
5046,USA,0,0,0,21,DIRTBAG,0,82,1100,4
5047,ESP,0,58,180,20,,1,43,850,3
5048,FRA,0,0,0,2020,,0,50,600,2
5050,ITA,0,63,175,16,,0,123,950,3
5051,MEX,0,0,0,2020,,0,198,1000,4
5052,ESP,0,0,0,2020,,0,3,700,2
5053,FRA,0,78,186,17,MONITEUR DE SPORT,0,3,500,2
5056,ESP,0,0,0,20,,0,46,800,3
5058,GBR,0,0,0,2020,,0,4,700,2
5059,NLD,0,63,183,32,,0,52,1050,4
5061,HRV,0,68,176,18,STUDENT,0,9,450,1
5062,ESP,0,0,0,2020,,0,10,800,3
5063,AUS,0,63,174,20,DIRECTOR JTI,1,343,1050,4
5066,AUS,0,88,175,19,IT,0,4,450,1
5067,USA,0,58,170,32,PERVERT,1,1612,1000,4
5070,CHE,1,53,165,29,,0,350,1050,4
5073,USA,0,0,0,2020,,0,7,950,3
5074,ITA,0,68,178,16,STUDENT,0,315,1000,4
5076,SWE,0,0,0,2020,,0,1,350,1
5077,ESP,0,78,1,18,INFORMáTICA,0,5,650,2
5078,USA,1,0,0,20,,0,10,700,2
5079,ESP,0,78,185,20,STUDENT,0,381,1050,4
5080,USA,0,0,0,20,,1,57,1050,4
5081,USA,0,0,0,2020,,0,10,800,3
5082,BRA,0,0,0,2020,,0,1,350,1
5084,ITA,0,73,180,12,STUDENT,1,27,900,3
5085,NLD,0,0,0,2020,,0,4,500,2
5087,USA,0,63,157,22,STUDENT,0,536,1050,4
5088,ITA,0,0,0,2020,,0,4,1100,4
5089,ITA,0,0,173,33,,0,216,1100,4
5090,USA,0,0,0,20,,0,2,750,2
5091,USA,1,0,0,2020,,0,2,600,2
5092,ZAF,0,0,0,2020,,0,7,700,2
5093,USA,0,0,0,31,WORKING GUY/WEEKEND WARRIOR,1,1041,850,3
5095,SWE,0,73,180,16,CARPENTER,0,92,950,3
5097,GRC,0,0,175,19,,0,79,900,3
5101,CAN,0,88,183,26,,0,15,600,2
5102,USA,0,68,180,24,STUDENT,0,78,850,3
5103,ESP,0,68,181,19,STUDENT,1,104,1000,4
5106,BRA,0,0,0,2020,,0,21,700,2
5107,COL,0,0,0,2020,,0,13,900,3
5109,USA,0,0,0,2020,,0,2,750,2
5110,ITA,1,0,0,18,,0,2,100,1
5113,USA,0,0,0,2020,,0,5,700,2
5114,NOR,1,0,167,20,,0,219,950,3
5117,ITA,0,0,0,2020,,0,1,600,2
5120,USA,0,98,0,25,,0,418,1100,4
5122,AUS,0,68,182,23,TRUST CLERK,1,20,850,3
5123,FRA,0,0,0,2020,,0,10,750,2
5125,USA,0,68,0,20,MAD ROCK,1,84,950,3
5127,CHE,0,73,190,17,,0,359,950,3
5129,CAN,0,63,165,26,,1,191,1100,4
5131,ZAF,0,78,185,24,RISK MANAGER,1,111,900,3
5132,USA,0,0,0,2020,,0,24,950,3
5133,USA,0,0,0,20,,0,70,1050,4
5134,ITA,0,83,0,23,RESTAURATORE,0,30,850,3
5135,DEU,0,0,195,20,,1,1522,1150,4
5137,USA,0,73,0,20,STUDENT,0,53,650,2
5139,TUR,0,0,0,2020,,0,6,600,2
5141,IND,0,0,0,20,,0,15,1000,4
5142,SWE,0,73,190,20,STUDENT,0,95,900,3
5144,,0,0,0,20,,0,33,1000,4
5145,SWE,0,0,0,20,,0,39,1100,4
5146,LUX,0,0,0,2020,,0,2,800,3
5147,USA,0,0,0,2020,,0,5,750,2
5148,BGR,0,53,165,28,,0,95,950,3
5149,NLD,1,0,0,2020,,0,1,350,1
5150,RUS,0,0,0,2020,,0,2,750,2
5152,AUT,0,73,178,48,CAR MECHANIC / MOUNTAIN GUIDE,0,20,1050,4
5153,ESP,0,58,163,27,,1,188,1150,4
5155,ESP,0,63,170,20,,1,86,1100,4
5156,DEU,0,73,180,28,FIREFIGHTER,1,34,1100,4
5159,ITA,0,63,174,18,,0,908,1100,4
5160,NOR,0,88,0,20,,0,609,1000,4
5161,SWE,0,68,186,17,,0,12,500,2
5162,BLR,0,0,175,18,STUDENT,0,188,1000,4
5163,BEL,0,68,175,24,,0,7,900,3
5164,CAN,0,83,180,21,STUDENT,0,33,700,2
5165,ITA,0,78,182,17,WEB DEVELOPER,1,8,400,1
5166,USA,0,0,0,2020,,0,6,1050,4
5167,AUS,0,73,178,22,STUDENT,0,23,1000,4
5169,USA,0,0,0,23,,0,7,950,3
5170,POL,0,68,178,22,CLIMBER,1,1364,1200,4
5172,USA,1,0,0,17,NURSING,0,2,450,1
5175,FIN,0,0,0,20,,0,183,700,2
5177,USA,0,58,0,24,"EDITOR AT DPM, NRG GUIDEBOOK AUTHOR",1,2611,1250,4
5180,ESP,0,0,0,2020,,0,1,900,3
5181,PRT,0,73,174,22,PROFESSOR,1,1062,900,3
5182,FRA,0,0,0,20,,0,3,800,3
5183,ESP,1,0,0,2020,,0,21,750,2
5184,POL,0,68,180,17,,1,343,900,3
5185,USA,0,0,0,20,,0,23,950,3
5188,ESP,0,63,171,21,,1,23,850,3
5189,ESP,1,53,163,21,OPOSICIONES BOMBERO,1,5,750,2
5192,NOR,0,73,188,17,STUDENT,0,52,550,2
5193,SWE,0,63,170,20,,0,110,950,3
5194,ESP,0,68,177,18,,1,4,500,2
5195,USA,0,78,18,21,KICKER OF ASS,1,244,950,3
5196,CAN,0,73,0,20,,0,17,950,3
5198,FRA,0,73,184,40,,0,282,950,3
5200,USA,0,68,0,26,,0,9,850,3
5202,NZL,1,0,0,2020,,0,10,700,2
5203,BRA,0,0,0,2020,,0,36,1050,4
5204,ITA,0,0,0,20,,0,33,850,3
5206,HKG,0,0,173,19,,0,20,600,2
5208,USA,1,53,173,18,STUDENT AT WILLIAMS COLLEGE,1,64,500,2
5209,USA,0,0,0,2020,,0,5,1000,4
5211,UKR,0,0,0,2020,,0,5,1150,4
5216,CHE,0,0,0,2020,,0,26,1050,4
5217,ESP,1,48,168,20,PERSONAL TRAINER IN SPORT CLIMBING,1,159,1250,4
5218,HKG,1,0,0,2020,,0,6,300,1
5219,USA,0,0,0,20,,0,376,1050,4
5221,USA,0,73,177,19,STUDENT/REAL ESTATE INVESTOR,1,19,650,2
5222,GBR,0,53,172,26,,0,443,1000,4
5223,NZL,0,73,0,19,BUM,0,37,800,3
5224,SWE,0,93,190,19,,1,459,750,2
5226,NLD,0,68,174,20,NONE,0,130,950,3
5227,AUS,0,0,0,2020,,0,16,850,3
5229,USA,0,68,0,25,STUDENT,0,374,1000,4
5230,SWE,0,73,178,20,,0,108,650,2
5231,HKG,1,0,0,2020,,0,8,500,2
5233,BRA,0,63,164,18,,0,13,800,3
5234,FRA,0,73,180,20,,0,6,950,3
5235,HRV,0,0,0,20,,0,2,700,2
5240,DOM,0,0,0,2020,,0,4,650,2
5242,BRA,0,68,178,20,UNEMPLOYED ON PURPOSE,1,133,1000,4
5243,ESP,0,0,0,2020,,0,5,1000,4
5245,NLD,0,0,170,23,,0,35,550,2
5246,CRI,0,0,0,2020,,0,1,700,2
5247,NLD,0,0,0,22,,0,37,900,3
5248,ISR,0,68,177,20,,0,50,950,3
5250,AUT,0,73,182,25,ROUTESETTER,1,532,1250,4
5254,USA,0,73,0,20,,0,12,700,2
5257,ZAF,0,78,180,22,ANIMATOR,0,40,750,2
5260,ZAF,0,63,173,19,MARKETING,0,54,650,2
5261,BGR,0,68,182,30,,0,89,1100,4
5262,DEU,0,0,0,2020,,0,1,1000,4
5265,AUT,0,73,0,42,,0,6,1000,4
5266,ITA,0,68,180,22,,0,21,800,3
5267,ZAF,0,0,0,2020,,0,26,950,3
5268,SWE,0,83,179,20,PHD STUDENT,0,1,100,1
5269,ESP,0,73,184,17,ESTUDIANT,1,7,350,1
5271,FRA,0,0,0,2020,,0,3,950,3
5272,USA,0,0,0,20,STUDENT,0,634,850,3
5273,ESP,0,0,184,20,ADMINISTRATIVO,1,8,850,3
5274,BRA,0,0,0,2020,,0,2,700,2
5278,NOR,0,68,175,17,STUDENT,0,457,1000,4
5279,CAN,0,0,0,33,,0,23,950,3
5280,ITA,0,58,170,28,,1,636,1300,4
5281,SVN,1,58,174,26,ARCHITECT,1,222,1100,4
5283,CAN,1,0,0,2020,,0,10,400,1
5286,SGP,1,43,153,22,MASTERS STUDENT,1,259,1000,4
5287,ESP,0,0,0,20,,0,139,950,3
5288,ESP,0,0,183,17,,0,59,900,3
5290,NZL,0,0,0,2020,,0,4,750,2
5291,POL,0,0,192,23,,0,119,700,2
5292,JPN,0,48,155,24,SCHOOLBOY,0,121,1100,4
5293,ESP,0,73,176,26,TEACHER,0,1,600,2
5294,BEL,0,73,174,29,,0,13,1050,4
5295,ESP,0,68,172,17,,1,1,160,1
5296,GAB,0,63,179,28,,0,471,1250,4
5299,ZAF,0,0,0,2020,,0,31,650,2
5300,ITA,0,73,179,32,MOUNTAIN GUIDE,1,27,1050,4
5301,CHE,1,0,0,2020,,0,9,1100,4
5302,USA,0,88,196,17,ADMINISTRATION,0,133,1000,4
5303,USA,0,0,0,20,,0,12,650,2
5304,CZE,1,0,0,20,,0,5,1100,4
5306,BRA,0,68,180,27,MANAGER,1,46,750,2
5308,FRA,0,0,0,2020,,0,5,500,2
5310,SWE,0,0,0,2020,,0,21,700,2
5312,USA,0,73,170,21,ELECTRICAL ENGINEER,1,628,1250,4
